Storm Number,Storm Name,Data Source,Storm Year,Max Wind Speed (kt),Max Radius (km),x,y,Hours from First Observation,,,
39,,IBTRACS,1908,45.0,41.9,72.0,30.7,168,,,
39,,IBTRACS,1908,45.0,41.9,72.1,31.1,174,,,
39,,IBTRACS,1908,45.0,41.9,72.4,31.4,180,,,
39,,IBTRACS,1908,45.0,41.9,72.8,31.7,186,,,
39,,IBTRACS,1908,45.0,41.9,73.4,31.8,192,,,
40,,IBTRACS,1909,64.0,42.0,85.3,12.4,0,,,
40,,IBTRACS,1909,64.0,42.0,84.9,12.7,6,,,
40,,IBTRACS,1909,64.0,42.0,84.5,13.0,12,,,
40,,IBTRACS,1909,64.0,42.0,84.2,13.4,18,,,
40,,IBTRACS,1909,64.0,42.0,84.0,13.9,24,,,
40,,IBTRACS,1909,64.0,42.0,84.0,14.6,30,,,
40,,IBTRACS,1909,64.0,42.0,84.1,15.4,36,,,
40,,IBTRACS,1909,64.0,42.0,84.5,16.2,42,,,
40,,IBTRACS,1909,64.0,42.0,85.1,16.9,48,,,
40,,IBTRACS,1909,64.0,42.0,85.7,17.6,54,,,
40,,IBTRACS,1909,64.0,42.0,86.3,18.1,60,,,
40,,IBTRACS,1909,64.0,42.0,87.1,18.5,66,,,
40,,IBTRACS,1909,64.0,42.0,87.9,18.9,72,,,
40,,IBTRACS,1909,64.0,42.0,88.8,19.4,78,,,
40,,IBTRACS,1909,64.0,42.0,89.8,20.1,84,,,
40,,IBTRACS,1909,64.0,42.0,90.9,20.8,90,,,
40,,IBTRACS,1909,64.0,42.0,91.9,21.6,96,,,
41,,IBTRACS,1910,64.0,42.0,90.0,20.0,0,,,
41,,IBTRACS,1910,64.0,42.0,90.0,20.0,6,,,
41,,IBTRACS,1910,64.0,42.0,90.0,20.0,12,,,
41,,IBTRACS,1910,64.0,42.0,90.0,20.0,18,,,
41,,IBTRACS,1910,64.0,42.0,90.0,20.0,24,,,
41,,IBTRACS,1910,64.0,42.0,89.8,20.1,30,,,
41,,IBTRACS,1910,64.0,42.0,89.2,20.4,36,,,
41,,IBTRACS,1910,64.0,42.0,88.9,20.5,42,,,
41,,IBTRACS,1910,64.0,42.0,88.6,20.6,48,,,
41,,IBTRACS,1910,64.0,42.0,87.5,20.7,54,,,
41,,IBTRACS,1910,64.0,42.0,86.2,20.9,60,,,
41,,IBTRACS,1910,64.0,42.0,85.0,21.2,66,,,
41,,IBTRACS,1910,64.0,42.0,83.9,21.4,72,,,
41,,IBTRACS,1910,64.0,42.0,82.8,21.7,78,,,
41,,IBTRACS,1910,64.0,42.0,81.9,21.9,84,,,
41,,IBTRACS,1910,64.0,42.0,80.9,22.2,90,,,
41,,IBTRACS,1910,64.0,42.0,79.8,22.4,96,,,
41,,IBTRACS,1910,64.0,42.0,78.2,22.7,102,,,
41,,IBTRACS,1910,64.0,42.0,76.3,22.8,108,,,
41,,IBTRACS,1910,64.0,42.0,74.5,23.1,114,,,
41,,IBTRACS,1910,64.0,42.0,72.9,23.4,120,,,
41,,IBTRACS,1910,64.0,42.0,71.7,23.7,126,,,
41,,IBTRACS,1910,64.0,42.0,70.7,24.0,132,,,
41,,IBTRACS,1910,64.0,42.0,70.0,24.3,138,,,
41,,IBTRACS,1910,64.0,42.0,69.3,24.8,144,,,
42,,IBTRACS,1910,45.0,41.9,86.7,19.3,0,,,
42,,IBTRACS,1910,45.0,41.9,86.7,19.3,6,,,
42,,IBTRACS,1910,45.0,41.9,86.7,19.3,12,,,
42,,IBTRACS,1910,45.0,41.9,86.7,19.3,18,,,
42,,IBTRACS,1910,45.0,41.9,86.7,19.3,24,,,
42,,IBTRACS,1910,45.0,41.9,86.8,19.5,30,,,
42,,IBTRACS,1910,45.0,41.9,86.9,20.1,36,,,
42,,IBTRACS,1910,45.0,41.9,86.9,20.5,42,,,
42,,IBTRACS,1910,45.0,41.9,86.6,20.9,48,,,
42,,IBTRACS,1910,45.0,41.9,85.9,21.4,54,,,
42,,IBTRACS,1910,45.0,41.9,84.9,21.8,60,,,
42,,IBTRACS,1910,45.0,41.9,83.9,22.1,66,,,
42,,IBTRACS,1910,45.0,41.9,82.9,22.4,72,,,
42,,IBTRACS,1910,45.0,41.9,81.9,22.7,78,,,
42,,IBTRACS,1910,45.0,41.9,80.9,22.8,84,,,
42,,IBTRACS,1910,45.0,41.9,79.8,23.2,90,,,
42,,IBTRACS,1910,45.0,41.9,78.8,23.8,96,,,
42,,IBTRACS,1910,45.0,41.9,78.2,24.4,102,,,
42,,IBTRACS,1910,45.0,41.9,77.9,25.1,108,,,
42,,IBTRACS,1910,45.0,41.9,77.8,25.8,114,,,
42,,IBTRACS,1910,45.0,41.9,77.9,26.5,120,,,
43,,IBTRACS,1911,45.0,41.9,89.2,17.9,0,,,
43,,IBTRACS,1911,45.0,41.9,88.5,18.1,6,,,
43,,IBTRACS,1911,45.0,41.9,87.8,18.4,12,,,
43,,IBTRACS,1911,45.0,41.9,87.2,18.8,18,,,
43,,IBTRACS,1911,45.0,41.9,86.6,19.2,24,,,
43,,IBTRACS,1911,45.0,41.9,85.9,19.5,30,,,
43,,IBTRACS,1911,45.0,41.9,85.3,19.7,36,,,
43,,IBTRACS,1911,45.0,41.9,84.8,20.1,42,,,
43,,IBTRACS,1911,45.0,41.9,84.4,20.6,48,,,
43,,IBTRACS,1911,45.0,41.9,83.9,21.1,54,,,
43,,IBTRACS,1911,45.0,41.9,83.3,21.8,60,,,
43,,IBTRACS,1911,45.0,41.9,83.0,22.6,66,,,
43,,IBTRACS,1911,45.0,41.9,82.9,23.5,72,,,
43,,IBTRACS,1911,45.0,41.9,83.0,24.0,78,,,
43,,IBTRACS,1911,45.0,41.9,83.4,24.3,84,,,
43,,IBTRACS,1911,45.0,41.9,83.9,24.3,90,,,
43,,IBTRACS,1911,45.0,41.9,84.4,24.2,96,,,
43,,IBTRACS,1911,45.0,41.9,85.0,24.0,102,,,
43,,IBTRACS,1911,45.0,41.9,85.8,23.7,108,,,
43,,IBTRACS,1911,45.0,41.9,86.6,23.5,114,,,
43,,IBTRACS,1911,45.0,41.9,87.3,23.3,120,,,
43,,IBTRACS,1911,45.0,41.9,87.9,23.3,126,,,
43,,IBTRACS,1911,45.0,41.9,88.4,23.3,132,,,
43,,IBTRACS,1911,45.0,41.9,88.8,23.4,138,,,
43,,IBTRACS,1911,45.0,41.9,89.3,23.5,144,,,
44,,IBTRACS,1912,45.0,41.9,88.1,20.0,0,,,
44,,IBTRACS,1912,45.0,41.9,87.8,20.2,6,,,
44,,IBTRACS,1912,45.0,41.9,87.4,20.3,12,,,
44,,IBTRACS,1912,45.0,41.9,87.3,20.4,18,,,
44,,IBTRACS,1912,45.0,41.9,87.1,20.4,24,,,
44,,IBTRACS,1912,45.0,41.9,85.7,20.8,30,,,
44,,IBTRACS,1912,45.0,41.9,84.0,21.5,36,,,
44,,IBTRACS,1912,45.0,41.9,82.4,22.1,42,,,
44,,IBTRACS,1912,45.0,41.9,81.0,22.7,48,,,
44,,IBTRACS,1912,45.0,41.9,78.6,23.3,54,,,
44,,IBTRACS,1912,45.0,41.9,76.0,23.8,60,,,
44,,IBTRACS,1912,45.0,41.9,73.0,24.1,66,,,
44,,IBTRACS,1912,45.0,41.9,70.0,24.1,72,,,
45,,IBTRACS,1912,45.0,41.9,86.4,18.4,0,,,
45,,IBTRACS,1912,45.0,41.9,86.3,18.7,6,,,
45,,IBTRACS,1912,45.0,41.9,86.1,19.0,12,,,
45,,IBTRACS,1912,45.0,41.9,86.0,19.3,18,,,
45,,IBTRACS,1912,45.0,41.9,85.8,19.6,24,,,
45,,IBTRACS,1912,45.0,41.9,85.4,20.3,30,,,
45,,IBTRACS,1912,45.0,41.9,84.9,21.0,36,,,
45,,IBTRACS,1912,45.0,41.9,84.4,21.7,42,,,
45,,IBTRACS,1912,45.0,41.9,83.7,22.2,48,,,
45,,IBTRACS,1912,45.0,41.9,83.3,22.6,54,,,
45,,IBTRACS,1912,45.0,41.9,82.9,22.9,60,,,
45,,IBTRACS,1912,45.0,41.9,82.5,23.2,66,,,
45,,IBTRACS,1912,45.0,41.9,82.1,23.4,72,,,
45,,IBTRACS,1912,45.0,41.9,81.7,23.5,78,,,
45,,IBTRACS,1912,45.0,41.9,81.2,23.7,84,,,
45,,IBTRACS,1912,45.0,41.9,80.9,23.8,90,,,
45,,IBTRACS,1912,45.0,41.9,80.5,23.9,96,,,
46,,IBTRACS,1913,45.0,41.9,86.8,19.6,0,,,
46,,IBTRACS,1913,45.0,41.9,86.3,19.5,6,,,
46,,IBTRACS,1913,45.0,41.9,85.8,19.6,12,,,
46,,IBTRACS,1913,45.0,41.9,84.8,19.8,18,,,
46,,IBTRACS,1913,45.0,41.9,83.9,20.0,24,,,
46,,IBTRACS,1913,45.0,41.9,83.2,20.1,30,,,
46,,IBTRACS,1913,45.0,41.9,82.6,20.3,36,,,
46,,IBTRACS,1913,45.0,41.9,81.9,20.4,42,,,
46,,IBTRACS,1913,45.0,41.9,81.2,20.5,48,,,
46,,IBTRACS,1913,45.0,41.9,80.4,20.7,54,,,
46,,IBTRACS,1913,45.0,41.9,79.6,21.0,60,,,
46,,IBTRACS,1913,45.0,41.9,78.9,21.4,66,,,
46,,IBTRACS,1913,45.0,41.9,78.1,21.7,72,,,
46,,IBTRACS,1913,45.0,41.9,77.1,22.1,78,,,
46,,IBTRACS,1913,45.0,41.9,76.0,22.5,84,,,
46,,IBTRACS,1913,45.0,41.9,74.9,22.9,90,,,
46,,IBTRACS,1913,45.0,41.9,73.8,23.2,96,,,
46,,IBTRACS,1913,45.0,41.9,73.0,23.5,102,,,
46,,IBTRACS,1913,45.0,41.9,72.3,23.7,108,,,
46,,IBTRACS,1913,45.0,41.9,71.6,23.9,114,,,
46,,IBTRACS,1913,45.0,41.9,70.9,24.1,120,,,
47,,IBTRACS,1913,34.0,41.9,85.9,17.7,0,,,
47,,IBTRACS,1913,34.0,41.9,85.4,18.1,6,,,
47,,IBTRACS,1913,34.0,41.9,84.8,18.7,12,,,
47,,IBTRACS,1913,34.0,41.9,84.4,19.3,18,,,
47,,IBTRACS,1913,34.0,41.9,84.1,19.9,24,,,
47,,IBTRACS,1913,34.0,41.9,84.2,20.7,30,,,
47,,IBTRACS,1913,34.0,41.9,84.7,21.5,36,,,
47,,IBTRACS,1913,34.0,41.9,85.5,22.2,42,,,
47,,IBTRACS,1913,34.0,41.9,86.3,23.0,48,,,
47,,IBTRACS,1913,34.0,41.9,87.0,23.4,54,,,
47,,IBTRACS,1913,34.0,41.9,87.6,23.8,60,,,
47,,IBTRACS,1913,34.0,41.9,88.3,24.3,66,,,
47,,IBTRACS,1913,34.0,41.9,88.9,24.9,72,,,
48,,IBTRACS,1914,64.0,42.0,91.4,13.1,0,,,
48,,IBTRACS,1914,64.0,42.0,90.4,13.7,6,,,
48,,IBTRACS,1914,64.0,42.0,89.3,14.5,12,,,
48,,IBTRACS,1914,64.0,42.0,88.3,15.1,18,,,
48,,IBTRACS,1914,64.0,42.0,87.4,15.8,24,,,
48,,IBTRACS,1914,64.0,42.0,86.8,16.2,30,,,
48,,IBTRACS,1914,64.0,42.0,86.4,16.6,36,,,
48,,IBTRACS,1914,64.0,42.0,85.9,17.0,42,,,
48,,IBTRACS,1914,64.0,42.0,85.5,17.5,48,,,
48,,IBTRACS,1914,64.0,42.0,85.2,18.0,54,,,
48,,IBTRACS,1914,64.0,42.0,84.9,18.5,60,,,
48,,IBTRACS,1914,64.0,42.0,84.8,19.0,66,,,
48,,IBTRACS,1914,64.0,42.0,84.7,19.5,72,,,
48,,IBTRACS,1914,64.0,42.0,84.9,20.6,78,,,
48,,IBTRACS,1914,64.0,42.0,85.6,21.7,84,,,
48,,IBTRACS,1914,64.0,42.0,86.6,22.7,90,,,
48,,IBTRACS,1914,64.0,42.0,87.8,23.5,96,,,
49,,IBTRACS,1915,64.0,42.0,88.5,19.5,0,,,
49,,IBTRACS,1915,64.0,42.0,88.3,19.8,6,,,
49,,IBTRACS,1915,64.0,42.0,88.1,20.0,12,,,
49,,IBTRACS,1915,64.0,42.0,87.9,20.3,18,,,
49,,IBTRACS,1915,64.0,42.0,87.7,20.5,24,,,
49,,IBTRACS,1915,64.0,42.0,87.4,20.8,30,,,
49,,IBTRACS,1915,64.0,42.0,87.1,21.0,36,,,
49,,IBTRACS,1915,64.0,42.0,86.9,21.2,42,,,
49,,IBTRACS,1915,64.0,42.0,86.6,21.4,48,,,
49,,IBTRACS,1915,64.0,42.0,85.8,21.9,54,,,
49,,IBTRACS,1915,64.0,42.0,84.7,22.4,60,,,
49,,IBTRACS,1915,64.0,42.0,83.4,22.7,66,,,
49,,IBTRACS,1915,64.0,42.0,82.0,22.9,72,,,
49,,IBTRACS,1915,64.0,42.0,80.9,23.4,78,,,
49,,IBTRACS,1915,64.0,42.0,80.1,24.0,84,,,
49,,IBTRACS,1915,64.0,42.0,79.5,24.5,90,,,
49,,IBTRACS,1915,64.0,42.0,79.0,25.0,96,,,
49,,IBTRACS,1915,64.0,42.0,78.7,25.3,102,,,
49,,IBTRACS,1915,64.0,42.0,78.5,25.5,108,,,
49,,IBTRACS,1915,64.0,42.0,78.4,25.8,114,,,
49,,IBTRACS,1915,64.0,42.0,78.3,26.2,120,,,
50,,IBTRACS,1916,45.0,41.9,90.9,19.1,0,,,
50,,IBTRACS,1916,45.0,41.9,90.6,20.0,6,,,
50,,IBTRACS,1916,45.0,41.9,90.3,21.0,12,,,
50,,IBTRACS,1916,45.0,41.9,89.9,21.8,18,,,
50,,IBTRACS,1916,45.0,41.9,89.4,22.5,24,,,
50,,IBTRACS,1916,45.0,41.9,88.9,23.2,30,,,
50,,IBTRACS,1916,45.0,41.9,88.2,23.7,36,,,
50,,IBTRACS,1916,45.0,41.9,87.4,24.1,42,,,
50,,IBTRACS,1916,45.0,41.9,86.6,24.4,48,,,
51,,IBTRACS,1916,64.0,42.0,91.0,18.0,0,,,
51,,IBTRACS,1916,64.0,42.0,90.7,18.3,6,,,
51,,IBTRACS,1916,64.0,42.0,90.3,18.6,12,,,
51,,IBTRACS,1916,64.0,42.0,90.0,19.0,18,,,
51,,IBTRACS,1916,64.0,42.0,89.7,19.3,24,,,
51,,IBTRACS,1916,64.0,42.0,89.3,19.6,30,,,
51,,IBTRACS,1916,64.0,42.0,89.0,20.0,36,,,
51,,IBTRACS,1916,64.0,42.0,88.8,20.4,42,,,
51,,IBTRACS,1916,64.0,42.0,88.6,20.9,48,,,
51,,IBTRACS,1916,64.0,42.0,88.5,21.4,54,,,
51,,IBTRACS,1916,64.0,42.0,88.3,22.0,60,,,
51,,IBTRACS,1916,64.0,42.0,87.9,22.5,66,,,
51,,IBTRACS,1916,64.0,42.0,87.3,22.9,72,,,
51,,IBTRACS,1916,64.0,42.0,86.5,23.1,78,,,
51,,IBTRACS,1916,64.0,42.0,85.6,23.1,84,,,
51,,IBTRACS,1916,64.0,42.0,84.8,23.1,90,,,
51,,IBTRACS,1916,64.0,42.0,84.1,23.0,96,,,
51,,IBTRACS,1916,64.0,42.0,83.3,22.9,102,,,
51,,IBTRACS,1916,64.0,42.0,82.6,22.9,108,,,
51,,IBTRACS,1916,64.0,42.0,82.0,22.9,114,,,
51,,IBTRACS,1916,64.0,42.0,81.5,22.9,120,,,
51,,IBTRACS,1916,64.0,42.0,81.0,22.9,126,,,
51,,IBTRACS,1916,64.0,42.0,80.6,23.0,132,,,
51,,IBTRACS,1916,64.0,42.0,80.1,23.0,138,,,
51,,IBTRACS,1916,64.0,42.0,79.5,23.1,144,,,
51,,IBTRACS,1916,64.0,42.0,79.0,23.2,150,,,
51,,IBTRACS,1916,64.0,42.0,78.6,23.4,156,,,
51,,IBTRACS,1916,64.0,42.0,78.2,23.7,162,,,
51,,IBTRACS,1916,64.0,42.0,77.9,23.9,168,,,
51,,IBTRACS,1916,64.0,42.0,77.5,24.1,174,,,
51,,IBTRACS,1916,64.0,42.0,77.2,24.3,180,,,
51,,IBTRACS,1916,64.0,42.0,76.9,24.4,186,,,
51,,IBTRACS,1916,64.0,42.0,76.7,24.6,192,,,
51,,IBTRACS,1916,64.0,42.0,76.2,24.8,198,,,
51,,IBTRACS,1916,64.0,42.0,75.7,25.2,204,,,
51,,IBTRACS,1916,64.0,42.0,75.2,25.5,210,,,
51,,IBTRACS,1916,64.0,42.0,74.7,25.8,216,,,
52,,IBTRACS,1917,64.0,42.0,83.5,9.9,0,,,
52,,IBTRACS,1917,64.0,42.0,83.4,10.5,6,,,
52,,IBTRACS,1917,64.0,42.0,83.4,11.2,12,,,
52,,IBTRACS,1917,64.0,42.0,83.4,11.8,18,,,
52,,IBTRACS,1917,64.0,42.0,83.3,12.5,24,,,
52,,IBTRACS,1917,64.0,42.0,83.8,14.3,30,,,
52,,IBTRACS,1917,64.0,42.0,84.8,16.5,36,,,
52,,IBTRACS,1917,64.0,42.0,85.7,18.3,42,,,
52,,IBTRACS,1917,64.0,42.0,86.5,19.8,48,,,
52,,IBTRACS,1917,64.0,42.0,87.0,21.2,54,,,
52,,IBTRACS,1917,64.0,42.0,87.3,22.5,60,,,
52,,IBTRACS,1917,64.0,42.0,87.3,23.5,66,,,
52,,IBTRACS,1917,64.0,42.0,87.2,24.5,72,,,
53,,IBTRACS,1918,45.0,41.9,90.8,20.8,0,,,
53,,IBTRACS,1918,45.0,41.9,91.1,21.1,6,,,
53,,IBTRACS,1918,45.0,41.9,91.3,21.3,12,,,
53,,IBTRACS,1918,45.0,41.9,91.7,21.5,18,,,
53,,IBTRACS,1918,45.0,41.9,92.1,21.6,24,,,
54,,IBTRACS,1919,45.0,41.9,90.4,18.1,0,,,
54,,IBTRACS,1919,45.0,41.9,90.3,18.3,6,,,
54,,IBTRACS,1919,45.0,41.9,90.1,18.5,12,,,
54,,IBTRACS,1919,45.0,41.9,90.0,18.6,18,,,
54,,IBTRACS,1919,45.0,41.9,89.9,18.7,24,,,
54,,IBTRACS,1919,45.0,41.9,89.8,18.8,30,,,
54,,IBTRACS,1919,45.0,41.9,89.6,19.0,36,,,
54,,IBTRACS,1919,45.0,41.9,89.5,19.1,42,,,
54,,IBTRACS,1919,45.0,41.9,89.4,19.3,48,,,
54,,IBTRACS,1919,45.0,41.9,89.2,19.6,54,,,
54,,IBTRACS,1919,45.0,41.9,88.8,19.8,60,,,
54,,IBTRACS,1919,45.0,41.9,88.6,20.0,66,,,
54,,IBTRACS,1919,45.0,41.9,88.4,20.2,72,,,
54,,IBTRACS,1919,45.0,41.9,88.0,20.3,78,,,
54,,IBTRACS,1919,45.0,41.9,87.6,20.5,84,,,
54,,IBTRACS,1919,45.0,41.9,87.2,20.6,90,,,
54,,IBTRACS,1919,45.0,41.9,86.9,20.8,96,,,
54,,IBTRACS,1919,45.0,41.9,85.8,21.3,102,,,
54,,IBTRACS,1919,45.0,41.9,84.5,21.7,108,,,
54,,IBTRACS,1919,45.0,41.9,83.6,22.1,114,,,
54,,IBTRACS,1919,45.0,41.9,83.0,22.5,120,,,
54,,IBTRACS,1919,45.0,41.9,81.3,22.9,126,,,
54,,IBTRACS,1919,45.0,41.9,79.5,23.4,132,,,
54,,IBTRACS,1919,45.0,41.9,78.0,24.0,138,,,
54,,IBTRACS,1919,45.0,41.9,76.9,24.6,144,,,
54,,IBTRACS,1919,45.0,41.9,76.2,25.0,150,,,
54,,IBTRACS,1919,45.0,41.9,75.6,25.4,156,,,
54,,IBTRACS,1919,45.0,41.9,75.1,25.7,162,,,
54,,IBTRACS,1919,45.0,41.9,74.6,26.1,168,,,
55,,IBTRACS,1919,64.0,42.0,89.4,14.9,0,,,
55,,IBTRACS,1919,64.0,42.0,89.3,16.1,6,,,
55,,IBTRACS,1919,64.0,42.0,89.2,17.5,12,,,
55,,IBTRACS,1919,64.0,42.0,89.1,18.9,18,,,
55,,IBTRACS,1919,64.0,42.0,89.1,20.3,24,,,
55,,IBTRACS,1919,64.0,42.0,89.2,21.4,30,,,
55,,IBTRACS,1919,64.0,42.0,89.4,22.4,36,,,
55,,IBTRACS,1919,64.0,42.0,89.9,23.4,42,,,
55,,IBTRACS,1919,64.0,42.0,90.6,24.3,48,,,
56,,IBTRACS,1921,45.0,41.9,89.4,18.1,0,,,
56,,IBTRACS,1921,45.0,41.9,89.4,18.3,6,,,
56,,IBTRACS,1921,45.0,41.9,89.4,18.5,12,,,
56,,IBTRACS,1921,45.0,41.9,89.4,18.8,18,,,
56,,IBTRACS,1921,45.0,41.9,89.4,19.2,24,,,
56,,IBTRACS,1921,45.0,41.9,89.4,19.5,30,,,
56,,IBTRACS,1921,45.0,41.9,89.3,19.7,36,,,
56,,IBTRACS,1921,45.0,41.9,89.3,20.1,42,,,
56,,IBTRACS,1921,45.0,41.9,89.2,20.5,48,,,
56,,IBTRACS,1921,45.0,41.9,89.1,20.9,54,,,
56,,IBTRACS,1921,45.0,41.9,89.0,21.2,60,,,
56,,IBTRACS,1921,45.0,41.9,88.8,21.8,66,,,
56,,IBTRACS,1921,45.0,41.9,88.4,22.4,72,,,
56,,IBTRACS,1921,45.0,41.9,87.9,22.7,78,,,
56,,IBTRACS,1921,45.0,41.9,87.3,22.9,84,,,
56,,IBTRACS,1921,45.0,41.9,86.7,23.1,90,,,
56,,IBTRACS,1921,45.0,41.9,86.0,23.3,96,,,
56,,IBTRACS,1921,45.0,41.9,85.2,23.4,102,,,
56,,IBTRACS,1921,45.0,41.9,84.4,23.6,108,,,
56,,IBTRACS,1921,45.0,41.9,83.8,23.7,114,,,
56,,IBTRACS,1921,45.0,41.9,83.2,23.8,120,,,
56,,IBTRACS,1921,45.0,41.9,81.6,24.0,126,,,
56,,IBTRACS,1921,45.0,41.9,79.5,24.4,132,,,
56,,IBTRACS,1921,45.0,41.9,77.8,24.7,138,,,
56,,IBTRACS,1921,45.0,41.9,76.2,24.8,144,,,
56,,IBTRACS,1921,45.0,41.9,74.5,24.9,150,,,
56,,IBTRACS,1921,45.0,41.9,73.0,25.0,156,,,
56,,IBTRACS,1921,45.0,41.9,71.5,25.1,162,,,
56,,IBTRACS,1921,45.0,41.9,70.2,25.2,168,,,
57,,IBTRACS,1923,64.0,42.0,89.9,10.0,0,,,
57,,IBTRACS,1923,64.0,42.0,89.7,10.1,6,,,
57,,IBTRACS,1923,64.0,42.0,89.4,10.1,12,,,
57,,IBTRACS,1923,64.0,42.0,88.9,10.2,18,,,
57,,IBTRACS,1923,64.0,42.0,88.4,10.2,24,,,
57,,IBTRACS,1923,64.0,42.0,87.9,10.2,30,,,
57,,IBTRACS,1923,64.0,42.0,87.5,10.3,36,,,
57,,IBTRACS,1923,64.0,42.0,87.0,10.4,42,,,
57,,IBTRACS,1923,64.0,42.0,86.5,10.5,48,,,
57,,IBTRACS,1923,64.0,42.0,86.0,10.6,54,,,
57,,IBTRACS,1923,64.0,42.0,85.6,10.8,60,,,
57,,IBTRACS,1923,64.0,42.0,85.2,11.0,66,,,
57,,IBTRACS,1923,64.0,42.0,84.8,11.2,72,,,
57,,IBTRACS,1923,64.0,42.0,84.3,11.4,78,,,
57,,IBTRACS,1923,64.0,42.0,83.7,11.6,84,,,
57,,IBTRACS,1923,64.0,42.0,83.2,12.0,90,,,
57,,IBTRACS,1923,64.0,42.0,82.9,12.5,96,,,
57,,IBTRACS,1923,64.0,42.0,82.6,13.0,102,,,
57,,IBTRACS,1923,64.0,42.0,82.4,13.5,108,,,
57,,IBTRACS,1923,64.0,42.0,82.4,14.1,114,,,
57,,IBTRACS,1923,64.0,42.0,82.4,14.7,120,,,
57,,IBTRACS,1923,64.0,42.0,82.4,15.1,126,,,
57,,IBTRACS,1923,64.0,42.0,82.5,15.3,132,,,
57,,IBTRACS,1923,64.0,42.0,82.6,15.6,138,,,
57,,IBTRACS,1923,64.0,42.0,82.7,15.9,144,,,
57,,IBTRACS,1923,64.0,42.0,82.9,16.2,150,,,
57,,IBTRACS,1923,64.0,42.0,83.1,16.5,156,,,
57,,IBTRACS,1923,64.0,42.0,83.2,16.8,162,,,
57,,IBTRACS,1923,64.0,42.0,83.3,17.0,168,,,
57,,IBTRACS,1923,64.0,42.0,83.4,17.3,174,,,
57,,IBTRACS,1923,64.0,42.0,83.7,17.6,180,,,
57,,IBTRACS,1923,64.0,42.0,83.8,17.9,186,,,
57,,IBTRACS,1923,64.0,42.0,84.0,18.1,192,,,
57,,IBTRACS,1923,64.0,42.0,84.4,18.4,198,,,
57,,IBTRACS,1923,64.0,42.0,84.8,18.7,204,,,
57,,IBTRACS,1923,64.0,42.0,85.1,19.0,210,,,
57,,IBTRACS,1923,64.0,42.0,85.5,19.3,216,,,
57,,IBTRACS,1923,64.0,42.0,86.0,19.6,222,,,
57,,IBTRACS,1923,64.0,42.0,86.5,19.8,228,,,
57,,IBTRACS,1923,64.0,42.0,86.9,20.0,234,,,
57,,IBTRACS,1923,64.0,42.0,87.2,20.2,240,,,
58,,IBTRACS,1924,45.0,41.9,90.6,18.3,0,,,
58,,IBTRACS,1924,45.0,41.9,90.7,18.5,6,,,
58,,IBTRACS,1924,45.0,41.9,90.9,18.7,12,,,
58,,IBTRACS,1924,45.0,41.9,91.1,19.1,18,,,
58,,IBTRACS,1924,45.0,41.9,91.3,19.5,24,,,
58,,IBTRACS,1924,45.0,41.9,91.6,20.0,30,,,
58,,IBTRACS,1924,45.0,41.9,91.8,20.5,36,,,
58,,IBTRACS,1924,45.0,41.9,92.1,21.1,42,,,
58,,IBTRACS,1924,45.0,41.9,92.3,21.7,48,,,
58,,IBTRACS,1924,45.0,41.9,92.3,22.2,54,,,
58,,IBTRACS,1924,45.0,41.9,92.1,22.6,60,,,
58,,IBTRACS,1924,45.0,41.9,91.7,23.0,66,,,
58,,IBTRACS,1924,45.0,41.9,91.4,23.3,72,,,
59,,IBTRACS,1924,45.0,41.9,90.4,20.5,0,,,
59,,IBTRACS,1924,45.0,41.9,90.2,20.5,6,,,
59,,IBTRACS,1924,45.0,41.9,89.9,20.5,12,,,
59,,IBTRACS,1924,45.0,41.9,89.7,20.5,18,,,
59,,IBTRACS,1924,45.0,41.9,89.4,20.5,24,,,
59,,IBTRACS,1924,45.0,41.9,88.7,20.6,30,,,
59,,IBTRACS,1924,45.0,41.9,87.8,20.8,36,,,
59,,IBTRACS,1924,45.0,41.9,86.8,21.0,42,,,
59,,IBTRACS,1924,45.0,41.9,86.0,21.3,48,,,
59,,IBTRACS,1924,45.0,41.9,85.2,21.7,54,,,
59,,IBTRACS,1924,45.0,41.9,84.5,22.1,60,,,
59,,IBTRACS,1924,45.0,41.9,83.7,22.5,66,,,
59,,IBTRACS,1924,45.0,41.9,83.0,23.0,72,,,
59,,IBTRACS,1924,45.0,41.9,82.5,23.3,78,,,
59,,IBTRACS,1924,45.0,41.9,82.3,23.6,84,,,
59,,IBTRACS,1924,45.0,41.9,82.0,23.8,90,,,
59,,IBTRACS,1924,45.0,41.9,81.8,24.0,96,,,
59,,IBTRACS,1924,45.0,41.9,81.7,24.1,102,,,
59,,IBTRACS,1924,45.0,41.9,81.7,24.2,108,,,
59,,IBTRACS,1924,45.0,41.9,81.6,24.3,114,,,
59,,IBTRACS,1924,45.0,41.9,81.6,24.5,120,,,
59,,IBTRACS,1924,45.0,41.9,81.6,24.5,126,,,
59,,IBTRACS,1924,45.0,41.9,81.6,24.5,132,,,
59,,IBTRACS,1924,45.0,41.9,81.6,24.5,138,,,
59,,IBTRACS,1924,45.0,41.9,81.7,24.5,144,,,
59,,IBTRACS,1924,45.0,41.9,81.2,24.7,150,,,
59,,IBTRACS,1924,45.0,41.9,80.4,25.2,156,,,
59,,IBTRACS,1924,45.0,41.9,79.5,25.5,162,,,
59,,IBTRACS,1924,45.0,41.9,78.6,25.7,168,,,
60,,IBTRACS,1925,45.0,41.9,88.5,20.1,0,,,
